method,base_method,ranker,dataset,category,target_idx,target_name,L,K,agg,r_before,r_after,ranks_before,ranks_after,nrg,success@0.1,promote@0.1,success@0.2,promote@0.2,kvr,kvr_hits,kvr_suffix_only,kvr_orig,adv_len_chars,suffix_len_chars,select_rule
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Automotive Parts,7,1997 Dodge Ram 2500 Fuel Injector Kit Replacement 97 Dodge Fuel Injector Kit,10,10,median,3.0,2.0,"[3, 2, 1, 4, 4, 4, 2, 2, 4, 3]","[3, 1, 1, 2, 4, 5, 1, 2, 4, 2]",0.1111111111111111,0,0,1,1,1,optimal,1,0,391,290,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Computer Accessories,3,"4 Ports USB KVM Switch, VGA Monitor Switch 4 in 1 Out 1080P @60Mz with DDC for 4 Computer PCs Laptop, Desktop Sharing one Display Monitor and Mouse",10,10,median,3.0,3.0,"[3, 3, 6, 3, 4, 2, 3, 2, 4, 3]","[3, 3, 5, 2, 4, 2, 11, 2, 4, 3]",0.0,0,0,0,0,1,boost,1,0,442,300,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Automotive Lighting,6,SPYDER 05-10 Dodge Charger Halo Projector Headlights /w LED Black,10,10,median,3.0,1.0,"[4, 3, 3, 2, 4, 2, 4, 1, 3, 6]","[1, 2, 2, 1, 1, 1, 1, 1, 1, 4]",0.2222222222222222,1,1,1,1,0,,0,0,488,362,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Computer Accessories,2,DISPLAY CABLE,10,10,median,8.0,6.5,"[8, 8, 8, 8, 8, 7, 8, 7, 8, 8]","[8, 8, 7, 7, 6, 5, 6, 5, 6, 7]",0.16666666666666666,0,0,0,0,0,,0,0,219,205,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Automotive Lighting,1,Tiger Accessories B534A2 3/4 LED Round Clearance and Side Marker Light Kit Amber,10,10,median,7.0,5.5,"[6, 7, 7, 7, 7, 7, 8, 7, 8, 6]","[5, 6, 6, 7, 7, 3, 5, 5, 7, 4]",0.16666666666666666,0,0,0,0,1,elevate|optimal,1,0,353,272,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,2,Cabela's Keel Downrigger Weights - Orange (4 LB) Size 4 Lb,10,10,median,8.0,7.5,"[3, 7, 8, 9, 11, 6, 8, 8, 9, 9]","[3, 7, 8, 8, 11, 5, 8, 6, 8, 7]",0.05555555555555555,0,0,0,0,0,,0,0,305,196,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Automotive Parts,6,"Ford Edge 2015 21"" OEM Wheel Rim",10,10,median,4.5,5.0,"[4, 2, 5, 6, 2, 7, 6, 3, 4, 5]","[4, 2, 5, 6, 6, 7, 7, 3, 3, 5]",-0.05555555555555555,0,0,0,0,0,,0,0,405,264,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Computer Accessories,9,"Logitech M185 Wireless Optical Mouse, Blue (910-003636)",10,10,median,4.0,4.0,"[4, 4, 4, 4, 2, 2, 3, 3, 5, 5]","[4, 4, 4, 4, 2, 2, 3, 3, 5, 5]",0.0,0,0,0,0,0,,0,0,329,167,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,8,Danielson Pencil Drop Shot Weight,10,10,median,7.5,7.0,"[7, 6, 9, 6, 8, 6, 9, 9, 7, 8]","[7, 6, 8, 6, 7, 6, 7, 9, 7, 6]",0.05555555555555555,0,0,0,0,0,,0,0,335,226,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,2,"Eureka Math???, A Story of Units: Grade K, Module 1: Numbers to 10",10,10,median,8.5,9.5,"[4, 4, 10, 3, 11, 7, 10, 10, 3, 10]","[1, 1, 9, 1, 11, 1, 10, 10, 11, 11]",-0.1111111111111111,0,0,0,0,0,,0,0,384,313,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Computer Accessories,7,"Adesso iMouse E1 Vertical Ergonomic Illuminated Mouse, Mice, Interface USB, Platform Windows, Optical, Color Black, 6,",10,10,median,11.0,11.0,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",0.0,0,0,0,0,0,,0,0,455,253,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,7,"The Social Work Field Placement: A Competency-Based Approach; Paperback; Author - John Poulin PhD, MSW",10,10,median,6.5,2.5,"[5, 5, 8, 2, 3, 11, 9, 11, 11, 5]","[5, 1, 4, 1, 1, 1, 4, 4, 11, 1]",0.4444444444444444,0,0,0,0,0,,0,0,467,357,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,5,Safe Passage® Rod/Fishing reel Case | Olive | Orvis,10,10,median,4.5,4.0,"[4, 4, 3, 9, 7, 4, 5, 6, 3, 8]","[4, 4, 3, 4, 5, 4, 5, 6, 3, 4]",0.05555555555555555,0,0,0,0,1,top|ultimate,1,1,306,176,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,4,Mega Library Media Specialist (042) Flashcard Study System,10,10,median,7.0,7.0,"[7, 9, 8, 5, 9, 7, 10, 6, 6, 4]","[8, 8, 8, 5, 9, 6, 10, 5, 6, 4]",0.0,0,0,0,0,1,elevate,1,0,451,268,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,9,"Multicolored Soft Bait Bait Soft Bait Outdoor Fishing Simulation Bait, Men's, Size: One size",10,10,median,7.0,4.5,"[11, 7, 5, 7, 9, 7, 7, 4, 6, 6]","[11, 4, 3, 3, 6, 4, 6, 4, 5, 5]",0.2777777777777778,0,0,0,0,0,,0,0,353,221,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,1,"Physical Education and Activity for Elementary Classroom Teachers by Amelia Woods - Used (Good, ex-library) - 076741277X, McGraw-Hill Companies, The",10,10,median,7.0,6.5,"[2, 11, 9, 3, 8, 4, 11, 9, 6, 3]","[1, 11, 11, 1, 6, 3, 11, 11, 7, 1]",0.05555555555555555,0,0,0,0,0,,0,0,352,229,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,4,"Zebco Splash 602M Spin-Cast Combo 10 lb, Pink",10,10,median,5.5,3.0,"[8, 5, 9, 4, 9, 4, 9, 6, 5, 4]","[3, 3, 6, 2, 3, 2, 3, 3, 1, 3]",0.2777777777777778,0,0,0,0,1,ensure,1,0,328,282,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,10,"Power Pro PowerPro Braided Line 300 Yards, 40 lbs Tested, 0.012 inch Diameter, Moss Green",10,10,median,2.0,2.0,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.0,0,0,1,0,0,,0,0,494,358,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,7,"Clam IceArmor Edge Gloves, 2XL",10,10,median,5.5,4.0,"[6, 5, 7, 7, 8, 5, 4, 8, 3, 4]","[3, 5, 7, 7, 4, 3, 3, 8, 2, 4]",0.16666666666666666,0,0,0,0,0,,0,0,375,251,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,8,"ATI TEAS 6 Essentials: TEAS Study Guide, Review Manual, and Practice Questions for the TEAS 6 Test",10,10,median,4.5,2.0,"[8, 2, 2, 7, 8, 3, 5, 10, 4, 3]","[8, 1, 1, 6, 7, 3, 1, 10, 1, 1]",0.2777777777777778,0,0,1,1,0,,0,0,479,337,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,6,Developing Emotional Intelligence in the Primary School (eBook Rental),10,10,median,2.5,1.0,"[3, 3, 1, 1, 3, 2, 3, 2, 1, 5]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.16666666666666666,1,1,1,1,1,primary,1,0,402,291,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Fishing Gear,3,Abu Garcia Black Max LP Baitcast Combo,10,10,median,1.0,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1,0,1,0,1,superior,0,1,423,244,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,5,Writing Research Papers : A Complete Guide,10,10,median,5.0,8.0,"[5, 5, 1, 11, 11, 3, 11, 3, 11, 4]","[5, 1, 11, 11, 11, 11, 11, 1, 1, 1]",-0.3333333333333333,0,0,0,0,0,,0,0,340,252,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,3,Building Essential Writing Skills: Grade 2,10,10,median,5.0,2.5,"[1, 4, 6, 8, 6, 7, 9, 2, 1, 1]","[1, 2, 5, 3, 5, 7, 7, 1, 1, 1]",0.2777777777777778,0,0,0,0,0,,0,0,494,312,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,4,"Armstrong 36"" x 4"" Vinyl Tile Flooring with 24 sq. ft. per box Coverage Area, Cerisier Heirloom [PK/24] Model: NC049",10,10,median,6.5,3.5,"[5, 11, 6, 4, 11, 11, 7, 4, 5, 11]","[3, 11, 2, 2, 11, 11, 11, 2, 4, 2]",0.3333333333333333,0,0,0,0,0,,0,0,311,203,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Computer Accessories,10,Logitech C920X Pro HD Desktop Webcam - New Computer Accessories,10,10,median,1.0,1.0,"[2, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.0,1,0,1,0,0,,0,0,307,238,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,1,"Emser Tile T06FONT0404UT Trav Fontane Tumbled - 4"" x 4"" Square Floor and Wall Ti Ivory Classic Flooring Field Tile",10,10,median,7.0,5.5,"[3, 5, 8, 8, 4, 6, 8, 3, 8, 9]","[3, 4, 5, 8, 5, 6, 8, 3, 8, 7]",0.16666666666666666,0,0,0,0,1,elevate,1,0,370,189,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,3,Cracked Wheat Freekeh 2 lb,10,10,median,4.0,2.5,"[1, 5, 4, 3, 5, 4, 4, 9, 2, 7]","[1, 1, 4, 1, 5, 3, 2, 3, 2, 5]",0.16666666666666666,0,0,0,0,0,,0,0,361,185,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,2,"Armstrong Flooring D71161UG Urban Gallery - 12"" Wide Vinyl Plank Flooring - Text Loft Gray Flooring Luxury Vinyl (LVT or LVP)",10,10,median,2.0,1.5,"[2, 2, 3, 3, 2, 2, 3, 2, 2, 1]","[1, 1, 2, 3, 2, 2, 3, 1, 1, 1]",0.05555555555555555,0,0,1,0,0,,0,0,423,255,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,10,Guide To Vocational Assessment,10,10,median,5.0,2.5,"[10, 5, 5, 7, 5, 2, 5, 7, 4, 8]","[6, 4, 2, 4, 1, 1, 3, 1, 1, 3]",0.2777777777777778,0,0,0,0,1,ensure,1,0,465,269,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Education,9,America's History Volume 1 (eBook),10,10,median,5.5,4.0,"[9, 3, 6, 8, 9, 5, 4, 7, 2, 4]","[5, 4, 5, 1, 7, 4, 1, 6, 1, 4]",0.16666666666666666,0,0,0,0,0,,0,0,438,356,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,3,"Naturesort Deck Tiles (6 Slat) Red 12"" x 12""",10,10,median,8.0,8.0,"[9, 8, 8, 6, 9, 5, 5, 8, 9, 9]","[8, 8, 8, 5, 9, 4, 4, 8, 9, 9]",0.0,0,0,0,0,0,,0,0,424,278,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,7,Armstrong Units Collection Vinyl Floor Tile 25280,10,10,median,7.0,7.0,"[7, 7, 6, 6, 8, 6, 8, 8, 7, 8]","[7, 5, 7, 6, 7, 5, 8, 5, 7, 8]",0.0,0,0,0,0,0,,0,0,362,234,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,4,Goya Chipotle Peppers In Adobo Sauce - 7 Oz.,10,10,median,4.5,4.0,"[5, 1, 1, 4, 5, 1, 5, 1, 9, 5]","[4, 1, 1, 4, 5, 1, 5, 2, 5, 5]",0.05555555555555555,0,0,0,0,1,elevate,1,0,401,258,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,5,"Hand Scraped Strand Woven Walnut (Brown) 1/2 in. T x 4.92 in. W x 72.83 in. L Solid Bamboo Flooring, Walnut",10,10,median,1.0,1.0,"[1, 1, 6, 1, 6, 1, 1, 1, 2, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1,0,1,0,0,,0,0,394,218,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,8,Gold Medal Prod. 6oz Popcorn Kit 2836,10,10,median,4.5,4.0,"[10, 1, 1, 1, 1, 8, 2, 9, 10, 7]","[10, 1, 1, 1, 1, 9, 1, 9, 9, 7]",0.05555555555555555,0,0,0,0,0,,0,0,383,229,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,5,"Dried Morel Mushrooms | Wild Morchella, 15 ea.",10,10,median,7.0,2.5,"[8, 10, 1, 8, 6, 2, 7, 2, 9, 7]","[4, 2, 1, 3, 3, 1, 4, 1, 1, 5]",0.5,0,0,0,0,1,ultimate,1,0,356,246,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,1,Orthofeet Comfortable Plantar Fasciitis Shoes for Women Heel Pain Relief Arch Support Bunions Diabetic Sandy,10,10,median,1.0,1.0,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.0,1,0,1,0,0,,0,0,394,227,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,9,Bob's Red Mill Organic Quick Cooking Rolled Oats | 32 oz Package,10,10,median,4.0,1.0,"[2, 3, 5, 4, 4, 2, 4, 5, 5, 7]","[1, 1, 1, 4, 3, 1, 1, 4, 2, 1]",0.3333333333333333,1,1,1,1,0,,0,0,378,252,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,1,Eden Foods Buckwheat Soba Pasta 8 oz bag,10,10,median,3.0,2.5,"[3, 2, 7, 6, 3, 3, 5, 6, 3, 1]","[1, 2, 6, 5, 1, 1, 5, 5, 3, 1]",0.05555555555555555,0,0,0,0,0,,0,0,338,202,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,6,Fody Foods Vegan Variety Sauce Marinade Pack | Low FODMAP Certified | Gut Friendly No Onion No Garlic No MSG | IBS Friendly | Gluten Free Lactose,10,10,median,4.5,2.0,"[4, 1, 6, 11, 11, 5, 5, 1, 1, 4]","[1, 1, 5, 11, 11, 6, 1, 1, 1, 3]",0.2777777777777778,0,0,1,1,0,,0,0,419,314,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,2,adidas Cloudfoam One Thong Sandals Core Black 6 - Womens Training Slides,10,10,median,4.5,4.0,"[4, 3, 5, 6, 6, 4, 3, 5, 5, 4]","[4, 3, 5, 6, 4, 3, 3, 4, 5, 4]",0.05555555555555555,0,0,0,0,0,,0,0,421,282,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,3,"Crocs Womens Really Sexi Flip Flops (Yellow - 4), Women's(Synthetic)",10,10,median,9.0,9.0,"[8, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[7, 9, 9, 9, 9, 9, 9, 9, 9, 9]",0.0,0,0,0,0,0,,0,0,342,215,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,9,Mannington A Sense Of Place III Emerald Carpet Tiles,10,10,median,4.0,4.5,"[6, 7, 4, 3, 5, 8, 3, 3, 4, 4]","[6, 7, 4, 3, 5, 7, 5, 3, 4, 4]",-0.05555555555555555,0,0,0,0,0,,0,0,350,210,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,1,"CHANEL Frt Pocket Handbag Quilted Patent Leather Shoulder Bag, Black, One Size",10,10,median,2.0,1.0,"[1, 2, 3, 1, 2, 2, 2, 1, 1, 2]","[1, 2, 2, 1, 1, 2, 2, 1, 1, 1]",0.1111111111111111,1,1,1,0,1,elevate,1,0,357,224,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,2,Honey Mustard Sauce Cup - 1 Oz.,10,10,median,8.0,7.0,"[7, 9, 9, 9, 7, 8, 7, 8, 10, 2]","[7, 9, 9, 9, 7, 2, 6, 2, 10, 2]",0.1111111111111111,0,0,0,0,1,elevate,1,0,323,190,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,10,Hot Pepper Jelly 8 oz jar - Bulk Sizes 8 ounce jar,10,10,median,4.5,4.5,"[6, 11, 3, 4, 11, 4, 2, 5, 3, 8]","[5, 11, 3, 4, 11, 2, 2, 5, 3, 8]",0.0,0,0,0,0,1,elevate,1,0,331,188,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,10,Johnsonite ID Inspiration Plank Modern Oak Salt Grey Vinyl Flooring,10,10,median,3.0,2.0,"[4, 3, 4, 2, 2, 3, 3, 3, 1, 4]","[3, 1, 2, 2, 1, 2, 2, 1, 1, 2]",0.1111111111111111,0,0,1,1,0,,0,0,429,244,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Food,7,Bob's Red Mill Cornmeal Coarse Grind | 24 oz Package,10,10,median,9.0,7.0,"[9, 9, 7, 7, 10, 10, 10, 8, 9, 9]","[9, 6, 7, 7, 6, 9, 9, 6, 8, 7]",0.2222222222222222,0,0,0,0,0,,0,0,455,304,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,6,"Men's SAS Bout Time Moc Toe Oxford, Adult, Size: 9.5 W, Black",10,10,median,5.5,5.0,"[6, 5, 7, 4, 8, 3, 7, 4, 3, 8]","[6, 5, 5, 1, 8, 5, 3, 4, 1, 8]",0.05555555555555555,0,0,0,0,0,,0,0,349,196,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,4,Red Wing Red Wing Heritage 877 8-inch Classic Moc Toe Boot - Red,10,10,median,4.0,4.5,"[5, 3, 6, 7, 3, 3, 3, 4, 8, 4]","[5, 7, 6, 7, 3, 3, 3, 4, 8, 4]",-0.05555555555555555,0,0,0,0,0,,0,0,413,248,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,5,"Vionic Haven McKenzie Slippers - Toffee, Women's 11",10,10,median,5.0,4.0,"[3, 5, 7, 3, 9, 6, 3, 5, 3, 8]","[3, 4, 7, 3, 9, 4, 3, 8, 2, 7]",0.1111111111111111,0,0,0,0,1,ultimate,1,0,394,269,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,6,"Roberts Carpet Tack Strip,7/8"" x 4 ft. (Pack of 3)",10,10,median,10.0,10.0,"[10, 10, 9, 11, 9, 10, 10, 10, 10, 10]","[10, 10, 9, 9, 9, 10, 11, 10, 10, 10]",0.0,0,0,0,0,0,,0,0,347,212,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,2,Vera Bradley Triple Zip Hipster In Nomadic Floral Crossbody Bag,10,10,median,7.5,6.5,"[5, 7, 9, 7, 9, 5, 8, 6, 8, 8]","[5, 6, 8, 7, 6, 5, 7, 6, 7, 7]",0.1111111111111111,0,0,0,0,1,elevate,1,0,435,285,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Flooring,8,Armstrong VCT 51927 Field Gray 12x12 Vinyl Tile Flooring,10,10,median,6.0,4.0,"[8, 3, 6, 5, 5, 8, 5, 9, 6, 10]","[6, 2, 4, 2, 4, 6, 5, 3, 2, 6]",0.2222222222222222,0,0,0,0,0,,0,0,345,311,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,7,Dansko Women's Honor Comfort Shoes,10,10,median,2.0,2.0,"[2, 1, 2, 2, 2, 3, 2, 4, 2, 2]","[2, 1, 2, 1, 2, 2, 2, 2, 2, 2]",0.0,0,0,1,0,0,,0,0,458,297,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Health and Beauty,5,Reusable Face Mask Clips - No Sewing required - T-shirt face mask clips,10,10,median,10.0,10.0,"[10, 10, 10, 10, 9, 10, 10, 10, 10, 10]","[10, 10, 10, 10, 7, 10, 10, 10, 10, 10]",0.0,0,0,0,0,1,elevate,1,0,316,205,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Health and Beauty,1,TAG OFF Skin Natural Skin Tag Remover Take Skin Tag Away,10,10,median,4.0,4.0,"[4, 8, 4, 7, 2, 5, 5, 4, 2, 4]","[1, 8, 4, 7, 1, 5, 5, 2, 1, 4]",0.0,0,0,0,0,0,,0,0,395,259,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,8,Women's Lifetime Leather Everyday Tote - Black - Duluth Trading,10,10,median,4.0,4.0,"[4, 4, 4, 4, 9, 9, 5, 3, 4, 4]","[4, 4, 4, 4, 9, 9, 3, 2, 4, 4]",0.0,0,0,0,0,0,,0,0,291,176,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,6,"Montana West Faux Leather Cross Body Purse Spiritual Collection with Turquoise Cross Bucket Style, Women's, Brown",10,10,median,8.0,8.0,"[8, 9, 9, 8, 6, 8, 7, 8, 8, 6]","[7, 9, 9, 8, 6, 8, 7, 8, 8, 6]",0.0,0,0,0,0,1,elevate,1,0,391,224,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,5,Used Taylormade Sldr Ts * Fairway Wood Right Hand Stiff Flex,10,10,median,4.5,2.5,"[2, 7, 6, 7, 3, 4, 4, 4, 5, 5]","[2, 5, 1, 3, 1, 7, 3, 3, 2, 2]",0.2222222222222222,0,0,0,0,1,optimal,1,0,357,257,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,8,Dr. Scholl's Izadora Tall Boots - Size 8.5 M Black - At Stage Stores,10,10,median,8.0,4.5,"[9, 9, 9, 3, 9, 9, 7, 5, 6, 5]","[6, 7, 4, 3, 5, 8, 3, 3, 4, 5]",0.3888888888888889,0,0,0,0,0,,0,0,193,163,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,10,Old Navy Flip-Flops for Toddler - Ahoy Navy - Size 8,10,10,median,10.0,10.0,"[10, 10, 10, 10, 10, 10, 10, 10, 9, 10]","[10, 10, 10, 10, 10, 9, 10, 10, 9, 10]",0.0,0,0,0,0,0,,0,0,335,239,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,3,Nike Slingshot Hybrid 3H Hybrid ( 20 Loft Regular Flex ),10,10,median,6.0,5.0,"[5, 6, 8, 5, 2, 11, 4, 9, 6, 8]","[5, 6, 10, 3, 2, 4, 4, 9, 5, 7]",0.1111111111111111,0,0,0,0,0,,0,0,374,223,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,6,Used Taylormade Spider X Navy/white Putter,10,10,median,3.0,2.0,"[7, 2, 3, 9, 3, 3, 4, 3, 2, 8]","[2, 1, 4, 9, 2, 2, 3, 1, 2, 7]",0.1111111111111111,0,0,1,1,1,top|top choice,1,0,216,182,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,7,MK Jet Set Large Saffiano Leather Tote Bag Brown - One Size by MICHAEL Michael Kors,10,10,median,3.0,2.5,"[3, 3, 1, 3, 3, 2, 3, 3, 2, 3]","[3, 3, 1, 2, 1, 2, 3, 3, 2, 3]",0.05555555555555555,0,0,0,0,1,elevate,1,0,327,184,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,5,LeSportsac City Chelsea Tote,10,10,median,8.0,7.5,"[6, 6, 8, 8, 9, 8, 8, 7, 8, 6]","[6, 6, 8, 8, 9, 7, 8, 7, 8, 5]",0.05555555555555555,0,0,0,0,1,top,1,0,308,199,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,4,"Callaway Big Bertha (2004) 5-10,W,SW Mens/Right Average Condition",10,10,median,7.0,6.5,"[6, 8, 7, 9, 6, 10, 4, 9, 7, 5]","[2, 7, 7, 5, 6, 10, 2, 9, 7, 4]",0.05555555555555555,0,0,0,0,0,,0,0,320,188,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Footwear,9,Sperry Mens Havasu Skip Lace Thong Sandals,10,10,median,6.0,6.0,"[7, 7, 8, 5, 6, 4, 6, 6, 5, 6]","[5, 6, 8, 5, 5, 4, 6, 6, 6, 7]",0.0,0,0,0,0,0,,0,0,378,221,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,10,Michael Michael Kors - logo crossbody bag - women - Leather - One Size - Blue,10,10,median,6.0,4.0,"[9, 6, 4, 4, 7, 4, 7, 7, 4, 6]","[6, 4, 4, 4, 7, 4, 7, 6, 4, 4]",0.2222222222222222,0,0,0,0,1,elevate,1,0,256,189,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Health and Beauty,4,Walgreens Eucalyptus Oil - 0.5 oz.,10,10,median,8.5,6.0,"[9, 9, 6, 7, 8, 9, 9, 5, 7, 9]","[6, 7, 5, 7, 5, 6, 6, 4, 5, 7]",0.2777777777777778,0,0,0,0,0,,0,0,243,208,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Health and Beauty,6,"Forces of Nature Migraines Pain Management, Multicolor",10,10,median,3.5,2.5,"[5, 3, 4, 2, 4, 4, 3, 4, 3, 1]","[2, 1, 3, 1, 4, 3, 2, 3, 4, 1]",0.1111111111111111,0,0,0,0,0,,0,0,393,228,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Handbags,9,Louis Vuitton Monogram Canvas Tivoli Gm Bag - Brown - Totes,10,10,median,2.0,1.0,"[2, 2, 2, 2, 2, 2, 1, 2, 1, 2]","[2, 1, 1, 1, 2, 1, 1, 2, 1, 2]",0.1111111111111111,1,1,1,0,0,,0,0,285,160,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Health and Beauty,9,Sunbeam Massaging XL Renue Heat Therapy - Personal Care,10,10,median,1.0,1.0,"[1, 3, 4, 1, 2, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",0.0,1,0,1,0,1,ultimate,1,0,493,301,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,10,Used Callaway Great Big Bertha 2015 Driver,10,10,median,6.0,2.0,"[11, 11, 11, 3, 1, 6, 6, 1, 9, 3]","[1, 11, 1, 1, 1, 11, 3, 1, 11, 11]",0.4444444444444444,0,0,1,1,0,,0,0,322,279,single
zero_shot,zero_shot,gpt-4o-mini,rewrite_to_rank,Golf Clubs,9,Callaway Great Big Bertha War Bird 8 Driver Firm Graphite Shaft,10,10,median,4.0,4.0,"[4, 6, 2, 9, 7, 2, 8, 4, 2, 4]","[4, 6, 2, 7, 6, 1, 8, 4, 1, 2]",0.0,0,0,0,0,0,,0,0,354,230,single
